Gene,FC Fat tissue vs TLS,P-value Fat tissue vs TLS,FC in situ vs TLS,P-value in situ vs TLS,FC Lactiferous duct vs TLS,P-value Lactiferous duct vs TLS,FC Necrosis vs TLS,P-value Necrosis vs TLS,FC Tumor vs TLS,P-value Tumor vs TLS,FC Stroma vs TLS,P-value Stroma vs TLS,FC Lymphocyte vs TLS,P-value Lymphocyte vs TLS,FC Vessels vs TLS,P-value Vessels vs TLS
AAGAB,0.9210243795488441,0.8555375446166165,0.8215457682149955,0.9968723206099317,0.8966424660889878,0.8707870058393848,0.8977441407264429,0.9536818552755213,0.770052939931046,0.9999999997607464,0.887798382833848,0.9978170005296778,0.8399624357810481,0.9998423372407838,1.0213942410426253,0.237765358231721
AAK1,0.7147543895867565,0.9999999316847274,1.4045997103890642,1.0544983293682279E-4,1.4708425239331346,3.393825925457308E-5,0.777043850323452,0.9942575267983926,1.5488913410982654,1.055075241009869E-12,1.1024577977093488,0.12753327347256468,1.6019809045120799,6.4605721739655325E-12,1.1908456114800658,0.0205195538768029
AAMDC,0.8912751118197908,0.9749754303775816,1.0799848785945423,0.5781160827929569,0.8199833097070223,0.9962583383029787,0.8326759815152678,0.9984451662045607,0.7830504544398587,0.9999999769692958,0.6802504086580343,0.9999999999935394,1.0493484246859475,0.11360018481153564,0.9267639183056205,0.8808609436349444
AAMP,0.8133902449022964,0.9990578576109979,0.5463975288031077,0.999999999647316,0.6331215613484398,0.9999999575569261,0.8164117030802077,0.9998632317217916,0.5403561016449219,1,0.673181524568333,0.9999999999785636,0.6689763320275205,0.9999999992393798,0.8504583570179057,0.9758876533200442
AANAT,1,0.4382359510085389,1,0.726904536023691,1,0.5545096035096514,1,0.4654055761258304,1,0.5443675488199871,1,0.5538903621900436,1,0.32681237011989395,1,0.5732100678277612
AAR2,0.9572398051254533,0.29408846907759423,0.611795777043766,0.9999999884838539,0.9646577460675833,0.3198110354424697,0.9409575561561915,0.5785564998915148,0.7531227844878502,0.9999975719062815,0.8341947272588633,0.9988583681492704,0.7904952923679024,0.9999007372837124,0.9447650627801903,0.4419253981557837
AARD,0.3294673964984742,1,0.9269935870334384,0.9992374934383342,0.9994426140911065,0.8957308174479759,0.33257443607409076,0.9999999999999999,0.8007051622214046,0.9999936303413881,0.5650749003098584,0.9999999999999877,1.0001185802833121,8.027922999289281E-6,0.9433686378240344,0.9998047140190249
AARS1,0.8032919544288011,0.9997452268129426,0.40651010355396544,0.9999999999946865,0.8381662041708507,0.9806128329213412,0.5319815759841328,0.9999999999911942,0.5907185443536868,0.9999999999999926,0.6533620331629799,0.9999999999933544,0.6919520098351511,0.9999999817237601,0.6316887717411307,0.9999999927698143
AARS2,1.041288303289994,0.1982251805111833,0.8757105278501467,0.9982028504928838,1.0471047922051422,0.49119882449871954,0.9621804268128022,0.9409901316038279,0.8746211973589381,0.9999999879952511,0.9235002010407044,0.999945135189122,0.979284198296494,0.9233944451803138,1.0315588620671812,0.7435170690014536
AARSD1,0.8268363208203579,0.999999999957543,1.0053533590368953,0.05586231578270513,1.0052658813910038,0.06582298762093645,0.8061096448357831,0.9999999983031607,1.0054570947664068,3.807380686754792E-8,0.9562099937672356,0.9997944861062477,1.0054573519284513,1.6270925415955186E-8,0.9599378420318079,0.9658439065114708
AASDH,0.9562214291223033,0.9774915656841713,1.0346982582682671,0.21122332658520054,1.0247734605083292,0.18676597744894166,0.9965372906863625,0.6118030340815921,1.0007419353354718,0.6593564120928765,1.011908154536564,0.15984459736812873,1.0316599893365785,0.003390636627835551,1.0354766651094223,0.12340565947441237
AASDHPPT,0.9526402898429389,0.9390434340557225,0.9933138385412321,0.8671596788485264,1.0311989300426216,0.10969020976760926,0.9827590987315946,0.8750081752160194,0.9290184375527608,0.9999955894500778,1.0032718843055903,0.2341099115131266,0.9941004456730062,0.5657282815654776,1.0314230616431057,0.2087109305226904
AASS,1,0.9091871537018649,1,0.7542652963776316,1,0.7627252312358429,1,0.8008632867321672,1,0.7729468439929421,1,0.7063522769647292,1,0.4755538063790298,1,0.8373482417441634
AATBC,1,0.7996029132657457,1,0.8519785810174083,1,0.7516602165930031,1,0.8215519847736983,1,0.9175743808116442,1,0.5589248714057096,1,0.45605587553867183,1,0.6268249822073779
AATF,1.0131571009309897,0.1283883529940484,0.8221485640847088,0.9944539848865268,0.9550859554126999,0.5048898161943539,0.9179053664714418,0.8151451916601887,0.7928563885981821,0.9999881916527666,0.7352473181470328,0.9999999848279988,0.6726756394481084,0.9999999976604187,1.0727348873496718,0.39237906330159805
AATK,1,0.5360984227101967,1,0.7970123157019013,1,0.8430888909709282,1,0.6616304995349903,1,0.8278205865673213,1,0.6131930497353637,1,0.31021401621790223,1,0.6213698365303213
AB019441.29,1.2131376304078505,0.003694409764204358,1.21149874743102,0.03581647348899505,1.1962067724320284,0.003909062109975493,1.4787403572772286,3.574997466369303E-6,1.0924499661009754,0.20980116551020353,1.2458515100582208,3.766129675402761E-4,1.2541008981137578,0.014925982174966655,1.2111566845575654,0.0045197788003568965
ABAT,0.9871937770552421,0.7156905853265669,1.0273977185255765,0.04988152830562107,1.0257585982966957,0.2243756105533228,0.9965653850384204,0.5414984185485239,1.0164873442690883,0.023623948325949797,1.0087062503677615,0.12583409953180616,1.0227886722885933,0.00407117328619379,1.0281496491062,0.006127711656354872
ABC12-49244600F4.4,1,0.19980276366554345,1,0.38899311427780514,1,0.42057778540077795,1,0.14420177564290257,1,0.16631251433988478,1,0.015326793280835818,1,0.14544480897870163,1,0.30783502154156006
ABC13-47488600E17.1,1,0.7085838384904827,1,0.9133148125778402,1,0.7220188461951604,1,0.6559634568559068,1,0.7099027288112341,1,0.7617174385860475,1,0.406017580869497,1,0.7959261077757966
ABCA1,0.7221215924219235,0.9999999986436704,1.0094423499398872,0.04237887261472978,0.9544188885858274,0.7560838939586532,0.8392830105323142,0.9999634684229146,0.9794091650587129,0.6133680051820543,0.9067094114590342,0.9998496132369283,0.9176712454422518,0.9438183277893711,0.9798611234811158,0.6286091503367321
ABCA10,1,0.9435594885996115,1,0.7326031532011372,1,0.6755945079161053,1,0.8493260728888126,1,0.371827045829773,1,0.731519307040611,1,0.3618550245344671,1,0.7645436214599417
ABCA11P,1,0.27099294626372056,1,0.8250893521451726,1,0.35288166136037646,1,0.34557817090758325,1,0.704956110780708,1,0.17553518580433744,1,0.23007679385738375,1,0.41209395907346424
ABCA12,0.9999974013959034,0.8945662011339872,0.9999799953076909,0.9952485676104078,0.9999861143125068,0.9698952921850982,0.9999044114684641,0.9906697259906113,0.9943933524306305,0.9997660345792817,1.0000001451183018,0.656759080935732,1.0000001875326776,0.16093892816186287,0.9999986309688667,0.7834761575547489
ABCA13,1.000000185090921,0.8906175856646927,0.9999983010006197,0.7990102551396399,0.9999996193251347,0.7326809274415975,0.9999986332772471,0.9460021918863799,0.9991190106115021,0.9865058133346873,0.9999962641411664,0.9267340612701007,1.0000003773342492,0.031626861483169684,0.9999982336541199,0.8888803350957466
ABCA17P,1,0.5203536727317748,1,0.7971787896086795,1,0.543994622447799,1,0.6179374726638304,1,0.8272655995768101,1,0.5822727193501251,1,0.3750907130413287,1,0.5308470768343979
ABCA2,0.9975365257107973,0.3527100305495125,0.9623161833265979,0.5431025675897203,0.8513606757776188,0.9671921674304361,1.0059450938298546,0.2829254071523767,0.8939800899021907,0.9921808084914036,0.8405570807699999,0.9987615806783519,0.8591272220009455,0.974493505351952,0.8842328216148312,0.9464339057247626
ABCA3,0.9383577712010797,0.8118562846903625,0.594533313345746,0.9999999988179346,0.8696960210764835,0.9992109410042112,0.9304616357797719,0.9621042743387577,0.6451113328508916,0.9999999999999992,0.7032769845595822,0.9999999999999898,0.9741512126232791,0.7320832971304867,0.7528396986942505,0.9999790599975625
ABCA4,0.9999899199348455,0.9633857270866749,0.9996415251185815,0.999655092583272,0.999988172951522,0.9577443304609821,0.9999854206431708,0.9858153497760089,0.990212774687214,0.9999875347909128,0.9988087204911765,0.9818187050039437,1.0000003560474144,0.4051980675064567,0.9999921718497684,0.9719795263110881
ABCA5,0.9197828780678383,0.9996851335232898,1.0376965876169506,0.1986103542672756,1.0362994420564353,0.40982894811041576,0.9543009640407231,0.9844465477273001,1.0156908207758686,0.1529874939152274,0.9967249158885838,0.37263297199438117,1.0389170109706154,2.4528308560985688E-5,1.0387011949620308,0.07587604457946551
ABCA6,0.8740104346742141,0.9999307397708633,1.025234837566827,1.7053553252963005E-5,1.0133377719446284,0.25401992299039333,1.0238543968041647,0.02239881062917674,1.02524660465056,3.139653532969591E-11,1.0029161161334466,0.26523076971848464,1.0229297154818477,5.42892785738941E-4,0.9977943932902507,0.5647516078206333
ABCA7,1.2973131393222064,1.6330707486030787E-5,1.298914539369101,4.201091590129623E-4,1.2220638479608723,0.02594765382551947,1.2613073472531235,8.790350866009308E-4,1.3760193045220739,8.832862402774959E-9,1.2671151031474357,6.270264694318222E-5,1.237503640973337,8.575304604224337E-5,1.2695995271273977,2.7994931041437506E-5
ABCA8,1,0.8543829500978657,1,0.44750111921241953,1,0.5710263131210824,1,0.35800192964084065,1,0.22187424088103777,1,0.3101086927118075,1,0.29691369695414865,1,0.7492588458921782
ABCA9,0.8974275599676969,0.9999559570014307,1.0008435320160844,0.004649561288328141,0.9668230766949382,0.88277147186583,1.0008279486805043,0.03558831670863884,1.0008525369626138,3.0955394040398735E-8,0.9879355282999103,0.38194436110032853,0.9999161224244417,0.020197493718561173,0.9633451663146991,0.9305607591136646
ABCB1,1,0.39759783042484487,1,0.45247604485005566,1,0.4252470563833616,1,0.2211175726989843,1,0.08750047804138572,1,0.17768839622128724,1,0.31319017662979887,1,0.5436908592815575
ABCB10,1.0190271963505897,0.24682569803866145,1.0414902394866365,0.8013896457327244,1.0508210004512937,0.019157135891644885,1.0257890253450377,0.1783847648237764,0.9616570012532085,0.9984858965338906,1.032515307998117,0.02143527129534739,1.0369636091682477,0.044369520442944385,1.0509170319481775,0.07348610767334487
ABCB4,1,0.2554470326807453,1,0.20934217785384937,1,0.20321961120465912,1,0.18411832585788046,1,0.07204310187988403,1,0.11063871540464172,1,0.1568506923176534,1,0.23122896107180252
ABCB7,0.9998557419047243,0.3757300915330289,1.0295033060944025,0.28467023116283596,1.1724640056728575,0.00133653778055268,1.05633716544601,0.041753361582956915,1.022266335821398,0.38194822605991924,1.0683576567666386,0.039962178232642656,1.0836244836204707,7.122941353298511E-4,1.1574134105296445,2.0822339571459656E-4
ABCB8,1.0298365263200955,0.24297272057242295,0.8703351679333037,0.9883282404608524,1.180337116983358,0.05363305691042189,1.0048847334550608,0.6273670280056188,0.8931962385386139,0.9999634684229146,0.7380862343039771,0.9999999999676582,0.9115839875934786,0.985227441561113,0.910359757079897,0.9638746421387006
ABCB9,0.9338642612225893,0.9756839894451388,0.9995116029990321,0.9267078753881282,0.9396687209770581,0.9766011947182707,0.9054539390503059,0.9996755437661983,0.897174516478736,0.9999999236562224,0.8936790395722513,0.9999999543605786,1.0033988256834385,0.08203598935401832,1.0018047206277294,0.8396412767880946
ABCC1,1.043427899438754,0.14169323438302533,1.0499055377848103,0.163585014473832,1.2610449524595482,2.0543668860777165E-5,1.0554206281671688,0.15010965983521882,0.9982118429778934,0.7453706219639914,1.135926263664563,6.310509925507154E-6,1.0500942528080448,0.0624492619444446,1.2136658604832997,2.6520399613222538E-5
ABCC10,0.9678975306134706,0.8151451916601887,0.9501886101866744,0.9435097343918275,0.9444459915618946,0.9354232687159308,0.986738948810556,0.5512140166077073,0.8602613000639237,0.9999839586521265,0.9448465523084368,0.9864067243153991,0.9012222246314353,0.986263903410567,1.0734757359486748,0.14344459023740352
ABCC11,1,0.732300836736749,1,0.9636486843326869,1,0.8784958200721179,1,0.8415933317010575,1,0.7986152123275065,1,0.6073081435765657,1,0.40941099631499284,1,0.8680740992444068
ABCC2,1,0.5544850273780395,1,0.5739029777678647,1,0.596488753426368,1,0.7044174243325564,1,0.5963220342980623,1,0.48828978467617684,1,0.5441266681917128,1,0.5252116435814156
ABCC3,0.9699532791449047,0.8107520061661588,1.1180752421299553,0.1489619282164094,0.8245824266118091,0.9950093393154081,0.8764473256294576,0.9972557582346088,1.0908776152589073,0.006748552850934216,0.9262177949880029,0.9918226167145274,0.9270501321138832,0.8984889010650967,1.0922317175457008,0.10541477228912888
ABCC4,1.0077051572756823,0.3112041313864715,1.0644428479450527,0.03165854226226764,1.065073382027339,2.5666057896717447E-4,1.0463400846799598,0.031628713090543346,1.0118308340364757,0.49673936638243554,1.0474309477942625,0.0042980641680653115,1.0025428727969643,0.5089660786968544,1.055986337803633,0.16347366641607197
ABCC5,0.8738579756822227,0.9968123970649919,0.8557537792579863,0.9998340313883521,0.8819535092197911,0.9980451600060666,0.9577906147844353,0.8546064204941635,0.7847757816055421,0.9999995634400107,0.8671110363631827,0.9999758974603369,0.9374837032891016,0.973254596072227,0.9460981230881635,0.9085276250019122
ABCC6,1,0.912208710561179,1,0.9649815376082305,1,0.9270895207336771,1,0.8742733157202326,1,0.9423628032235949,1,0.6990579362666395,1,0.7270154456669753,1,0.8989131486771459
ABCC9,1,0.9115192843203844,1,0.5,1,0.40152812248221054,1,0.47826719350083075,1,0.168944381547793,1,0.4692271934689952,1,0.41118652363821806,1,0.9378950545888878
ABCD1,0.9614479666425112,0.18704342229391915,0.9629834776438175,0.8105443455244864,1.087197533092998,0.018929429130512387,0.9720598172660876,0.4407127633407522,0.8006097184436286,0.9999790600716671,0.7335562190675184,0.9999999837290746,0.8367612087525935,0.9847630570413999,0.7860364901509964,0.99914257148735
ABCD2,1,0.49521171761450433,1,0.33755005549448314,1,0.32818931546375685,1,0.3181395338380074,1,0.18231189624587527,1,0.3113200775594369,1,0.37693556854830845,1,0.34201469822407404
ABCD3,0.8882436090290324,0.9999990068115727,0.900153183581935,0.9999953497631795,1.0228415147541665,0.3250876899902942,0.9420889867547452,0.9972557582346088,0.8952064129988008,0.9999999989959093,0.9583711855310163,0.9988108756496179,1.0231236257709506,0.0495780022353851,1.0203438182175288,0.5160441320740531
ABCD4,0.978962592321826,0.787836840028851,0.9931776169845586,0.5715893418459219,0.9904491759854036,0.5806163456811129,1.0609597628367033,0.03857463219316087,0.9942860198922129,0.8628417641668085,1.040490028388472,0.14261228488136557,0.978883651540107,0.8733178382082103,1.0191901950674116,0.4553270172610025
ABCE1,0.8578539911234915,0.9999995724610985,1.0189523612860603,0.7500034334599177,1.0983483012046407,0.03857254327538873,0.9854412744741435,0.869022560455636,0.8962485806875258,0.9999850681045698,0.996364745534984,0.6697829028978202,1.0115064110870724,0.14915837729990858,1.0984232063088777,0.06557394779809475
ABCF1,0.9926258603608917,0.13272340950535488,0.7947870685503737,0.9304913014584707,0.9701668029391955,0.3198110354424697,0.769008817314389,0.9983822177534595,0.7303888879024378,0.9999985743163498,0.6630260886775575,0.9999999979820832,0.9198653713055287,0.7143029765149453,0.826068785715435,0.9775197804557723
ABCF2,0.869254593688337,0.8258479422820326,0.869465939846916,0.9610146404934027,0.9789303081058611,0.6588741537193998,0.794909950345036,0.9650397033164085,0.5803223250888806,0.9999999999999971,0.6150905392832433,0.9999999999999836,0.6457626746530188,0.9999999997054176,0.6673713742230535,0.9999996331415151
ABCF3,1.0342633713834872,0.12499182478398059,0.8680762265672225,0.9923078935239356,1.029300870633548,0.5497477392300724,1.0158637343735686,0.4391009622085309,0.8644325651866904,0.9999971078865909,0.8513900003558171,0.9999993117065755,0.8831948331024512,0.9999608814997236,0.9243193516919543,0.8783136532690013
ABCG1,1.111734182803981,0.014772558438886979,1.2744193278082288,4.191144374937315E-5,1.1537655100824014,0.0025781276659728575,1.014210905692371,0.252013944904511,1.1237119883030255,0.017221960280539326,1.147321826826905,8.913367488356605E-4,0.8358161343299814,0.981705299390551,1.1252820796716898,0.0031751815161593696
ABCG2,1,0.6191807706626755,1,0.7677299903174398,1,0.6451424491928017,1,0.6034463375905229,1,0.6047754283231227,1,0.5146187824826196,1,0.5488006795459358,1,0.734587472371824
ABHD1,0.9807648814664008,0.992611776409644,0.9989620286407207,0.9909152169122397,0.9998168660946571,0.9076255578030502,0.9799211779886452,0.9986577853189474,0.9789529005982364,0.9999984868810223,0.97224845371264,0.9999991733226523,0.9980380878648366,0.6412154234078064,0.9999694577998004,0.7489465928841801
ABHD10,1.2941261900550736,1.1670389460438238E-6,1.0655931043471707,0.29034786235336674,1.3322782376691846,0.0014025801977246082,1.3384817778511837,3.574997466369303E-6,1.0601720710318048,0.3302170971021799,1.2668296098543093,4.581282575441982E-6,1.1217110148452976,0.05805498253026109,1.2789092726436242,4.677430145398318E-4
ABHD11,0.9269147773485492,0.894070222204063,0.4540778684431423,0.9999999999592935,0.75246698055164,0.9989701103529468,0.718549576238393,0.9999991726560787,0.4682368831848493,1,0.5670048733691524,1,1.041763511256473,0.1022380721820402,0.9342191734951498,0.9862394020879086
ABHD11-AS1,0.9999908826798779,0.5399649464767744,0.999953424090586,0.9283243969740587,0.9999770148542472,0.8250095025487195,0.9999608098006809,0.8056345215396455,0.9915327175292581,0.980527965025864,0.9940932239361339,0.9441250822859607,1.0000082270138628,0.11611604648748924,0.9999568906904294,0.878642451981994
ABHD12,0.8433101573043166,0.9997912863550589,0.5621771725912461,0.9999999999905627,0.8776435009200919,0.9943349517178878,0.7037655620645433,0.9999999667712672,0.6302688905606526,1,0.6523134457553469,1,0.5740302144844113,0.9999999999999983,0.8191779136132205,0.9998078289006525
ABHD13,1.0137041554003845,0.14261228488136557,0.9653821766666362,0.8418368495508409,1.050403110296607,0.06519754895041284,1.0482399921618566,0.02250843431582867,0.9598577154413364,0.9824265905807552,1.0239504144309979,0.05900986839617205,0.9860366718626271,0.802910823012764,1.0504699877557906,0.03136840198812705
ABHD14A,1.0145473562348633,0.11838828317587653,1.088346027320539,0.17621997028604133,0.8791473636602778,0.9634344128086938,1.0876729099473523,0.0012384193216481416,1.0300854982745364,0.15984459736812873,0.9232815713970635,0.9842861881819945,0.8829572791891411,0.9964820355893872,1.0095917449213585,0.21484279852510102
ABHD14B,1.194752958888034,0.00674859778343532,1.5975979248676049,9.447611141136239E-5,0.9664174863937454,0.6370398615998957,1.396037372538787,1.1475347431713456E-4,1.3929529139299228,1.1660823683900973E-4,1.07300013772244,0.2494127559169174,1.15617679098318,0.009442974450842412,0.7824981021445587,0.9964381917983435
ABHD15,0.8250584544311179,0.9999950581201802,1.1323503730224989,0.013667535479048832,1.1879538584832972,0.015975614854654877,0.8801941052069604,0.9996755437661983,1.273508224947071,9.078533264160057E-10,1.004295527197615,0.8527320851542923,1.2927775119023102,1.6146317197670635E-9,1.2259675432894799,0.002754158652423705
ABHD15-AS1,1,0.2861834629949811,1,0.6537993319193128,1,0.5752190985449392,1,0.2617488765870065,1,0.23661392880144724,1,0.3470169694010622,1,0.10415784939695362,1,0.44822803472187417
ABHD17A,1.052496808417569,0.08141937721665345,0.808846246722146,0.9757828877940259,0.9374335971211679,0.5844442697404592,1.0375069939186738,0.05301840415275903,1.0375300441350714,0.17732073219745684,0.9121875083881665,0.9495790635215348,0.8641571573833099,0.9850740178250333,0.899314869955193,0.8914636993008281
ABHD17B,0.9819898453324595,0.9179672626063372,1.0010562232520328,0.777364806397981,1.0394251854878858,0.017399057110443896,1.0236717134483933,0.2572587549413956,0.9932927362722986,0.8564655714121531,1.0190378000355385,0.03926284153416356,1.0267948049932198,0.016875676280013543,1.0392869946242176,0.05219609434635787
ABHD17C,0.9885966219658211,0.38194822605991924,0.8978501009126524,0.8431736734995745,0.9626696771775054,0.45025226076992764,0.9855049931854347,0.4487859833922927,0.7400293904949171,0.9999999951415819,0.8985358319449367,0.990026447645835,0.9376792873376047,0.7696329167568268,0.918173137570698,0.9360323007650362
ABHD18,0.7547015542029228,0.9999999992393798,1.0738326032672796,0.028992028854868967,1.0732046114123155,0.10877292197982054,0.8037110234158995,0.9999997009513042,1.0521273845452381,3.101673404451058E-4,0.9430068958699023,0.9917308468147402,1.0744513214662872,2.577703481967556E-7,0.9766024111731697,0.8280290714577152
ABHD2,0.852502246887273,0.9988738086840133,0.9371594790725208,0.7587407908475875,1.1667053370804001,0.011677018083574586,0.9268305123455566,0.9380514379962979,0.8820259957496884,0.9994949559699545,0.9673800650889428,0.8237395140470003,0.9863004875102904,0.2733277376292005,0.9874385703716971,0.5109791386050974
ABHD3,0.9454663143346251,0.9963504303935506,0.9938547190157677,0.7604681313384667,1.0557436238930433,0.007162667683285754,0.9199524005224359,0.9999329935764572,1.0217843661949073,0.3054508885319,0.9926034464326159,0.6273670280056188,1.0486788159069458,0.013880210121490707,1.0542609005824424,0.1932586960459414
ABHD4,0.9091648524723702,0.9978170005296778,0.9007348841678335,0.9989195323463651,0.8955262584071986,0.9991419199895961,0.9672879565168663,0.9013591493816986,0.8890428894534259,0.9999995634400107,0.862509347941693,0.9999999915764464,0.9164698195961789,0.9972557582346088,0.93833334027019,0.9979676212275311
ABHD5,0.9368685595377716,0.9999982619027799,0.9989949701553049,0.999400815634371,0.99994929619748,0.9815190833197818,0.9888493618272396,0.9995635517959621,0.9587625536674825,0.9999999990208961,0.9721084488576393,0.9999884084234565,0.9999200230311774,0.9390436138954875,0.9998520914008722,0.9920572717497155
ABHD6,0.9764460847808762,0.7400974163576818,0.9893232890053553,0.8730279828473861,0.9999019610189945,0.6128748675293425,0.9805623440349399,0.7658900884868733,0.9724658327311572,0.9820690377065601,0.9873183676362608,0.3897627192856389,0.9684312888451179,0.721207648350046,0.9795658858416464,0.7421513277023151
ABHD8,0.9965432038223664,0.11203525923498792,0.8862008266171914,0.9970769644135962,0.959922522904128,0.8359947921576856,0.9693542200634436,0.7184555426198309,0.8735994750421198,0.999983075631025,0.8758594651632211,0.999980489645579,0.8831674952331777,0.9988890576619168,0.9996162523333773,0.7900710157499319
ABI1,0.9542710062293872,0.9772720042849259,1.0080211834216148,0.5781160827929569,1.1603103071778575,0.037357873055560493,1.021400879143358,0.38194822605991924,0.9172496934995813,0.9961680896207401,1.077283282042796,0.04916077273371297,1.021173947925459,0.20396424018984535,1.2074533052116667,1.661537553218923E-4
ABI2,0.8271019485128511,0.9999372973530568,0.8595919242818804,0.9633004438655905,1.0031882400630798,0.2142331414713781,0.795572769765105,0.9994570468047027,0.8845867142572892,0.9882755864889279,0.966126954824829,0.7557465111159276,1.2530479938018813,1.0398113379577541E-7,1.1017624419571743,0.005770691984305939
ABI3,0.9244004817377768,0.48614495254849016,1.0022948750974736,0.026857542634415248,0.9984758837627373,0.2099693485900469,0.9121906646368216,0.6335364436696628,1.0027771538417494,8.272677186843378E-7,0.859936135763751,0.9703514616867096,0.5512195841594427,0.9999999999945481,0.657876315688932,0.9999980990737184
ABI3BP,1.1265248840080653,0.007731779949561664,1.3707052026429112,5.62914466455358E-13,1.3700983185355804,1.6558235558785733E-9,1.370407259661747,1.3389816625697113E-11,1.3707677811317223,2.9798774504865232E-18,1.3707416661963219,2.3850464282039987E-14,1.284260593262613,1.1209206363227884E-6,1.2231551143425445,2.0491603133127948E-4
ABITRAM,0.9563713887474923,0.8962968543435323,0.9615060572255443,0.9727961025789099,0.9988471454789993,0.7956374389099798,0.9883641166461351,0.6442496131218121,0.9347769362686383,0.9998696008771603,0.9837615934586216,0.28569628165031347,0.9994862359791739,0.09239875263426053,1.0003834710038655,0.17413828537687434
ABL1,0.9549171283750821,0.5881240094673262,0.8799901697224569,0.8753240151412872,0.8694648528632455,0.9348024510495871,1.0640672536373947,0.012762981346607735,0.798099934742741,0.9999997252600903,0.953331829081732,0.7983431696833213,0.8630567844874907,0.9982493045079464,0.9296466428821715,0.7826754472407319
ABL2,0.45951045904530163,1,1.066534301808793,0.24648160437735012,1.0881832128472373,0.135513229457122,0.4290223478286423,1,0.9899927249079111,0.19370396415957017,0.6572915107621615,0.9999999999760703,1.0967038634956547,3.814310991524731E-9,0.6644755147059197,0.9999902468861734
ABLIM1,0.9599945998452529,0.7320832971304867,1.1572176353630366,0.06037552816757423,0.8879193368426513,0.9580303938296836,1.404237428500983,6.74309772929431E-7,1.1413691123621352,0.014469776534723226,1.3087445636867987,2.035871292600028E-6,1.3396876976428025,2.0820003582457833E-7,0.9869317910231925,0.27452697695047973
ABLIM2,0.9880483992012363,0.9055524447802833,0.9995885979714109,0.9144114229516558,0.9999423954216592,0.7060118033691831,0.985831134484873,0.894070222204063,0.9723605903570551,0.9999821465677825,0.9811820782257339,0.9977888036221327,0.9927644033758696,0.7608479025025646,0.9842812541250692,0.9942984895102261
ABLIM3,0.9540202260355053,0.984366625842439,0.9994487651534882,0.7190851714024831,1.0001930162175217,0.6287312907500345,0.9952799265476938,0.6141499086543665,0.9928415888413354,0.4796296923194183,0.9782387108449478,0.6887992239066361,0.9742396715168351,0.8906663800551509,0.9681176798905176,0.9973515652257964
ABO,0.9953263730381032,0.9992886148242159,0.9999609144296634,0.9927675376708165,0.9989774780303422,0.9999538863135508,0.999970455293931,0.9894181551782392,0.9796768658450116,0.9999997047189668,0.9867352894349452,0.9999984725972861,0.9994140459807986,0.9829618592665663,0.9994504254350084,0.9997691449392916
ABR,0.95804806277629,0.6427257729626157,0.9823002620377693,0.775706324659859,1.0103886296465048,0.4775181948391817,0.9795329110718936,0.6196092359574672,0.9578472004248311,0.8646276944975678,0.970454283693178,0.6859017371872193,0.8172501063698556,0.9999272220823208,1.0396017681657046,0.22741559331109706
ABRACL,1.0160348138579178,0.43105761747681304,0.6768964552278385,0.9999704618577189,1.2335354978222979,4.480689516051637E-8,0.9652057303709749,0.8129565777060809,0.8153384675203147,0.9999362465263879,1.054108417053113,0.2546293780360086,1.048649954870767,0.24682590630975063,1.0689671899803457,0.07527313626464309
ABRAXAS1,0.9673770086223141,0.9395347530353868,1.0446476825110227,0.2193392901824275,1.0432825332816913,0.17897080739060126,1.0133042559579624,0.4294522637464652,0.9984730912950457,0.7101214954552371,1.0227367028624286,0.04285892176965271,1.0108886417971779,0.10819053037401444,1.0434744372938074,0.05129862397906105
ABRAXAS2,1.0309359535534246,0.12001557554756372,1.0648581769460914,0.18349927291754736,1.0847690124479568,0.005508558902268994,1.028968342744777,0.04514098564751192,1.0068968039357837,0.5641195864712096,1.0630975968603322,1.9618741570488207E-4,1.053756502188372,0.0020467551633738435,1.084025796524601,0.001486649975970769
ABT1,1.0266653772754057,0.16689944783330332,0.938877707741917,0.8623325176611008,1.1041116496071781,0.0419696061703164,1.000415172424933,0.13986719165766837,0.9026245342194303,0.9913546607874971,1.0345357527744135,0.08710376266726805,0.9836181891195301,0.2912786828663847,1.0737697239977932,0.07058061986460336
ABTB1,1.2633625840153755,5.965784476580624E-6,1.3068043523266213,1.62469773110345E-4,0.9163927820515889,0.9139455202469882,1.1941281514150308,4.429156276755013E-4,1.2442309277198773,1.547717768925009E-5,1.0593969809141779,0.10078789775502449,1.0466662579963082,0.15492663090178072,0.8907891732090172,0.9416612754207647
ABTB2,0.9797890576652619,0.9302058605386251,0.9999113692486093,0.9072521561807952,1.0004247036580987,0.17769180399213721,0.9760007324644199,0.9312941935739255,0.9014541352118666,0.9999999968607224,0.9871496151263781,0.5928889168611653,0.9787381836805712,0.5737556231674084,0.9997773744710589,0.7529707000253314
AC000068.10,1,0.3495267108654564,1,0.8238470247339305,1,0.7950725080319623,1,0.6298927993511843,1,0.848175558474904,1,0.6612484593153622,1,0.3636184670071607,1,0.6929628983860074
AC000068.5,1,0.6487777503043721,1,0.9397179071025255,1,0.7967051364541587,1,0.8550985943790658,1,0.9693039061878225,1,0.8015286064433023,1,0.5752056214183151,1,0.749348691160683
AC000068.9,1,0.448490869479563,1,0.8728397069524102,1,0.6610771102554118,1,0.53941178724795,1,0.7737841488323078,1,0.5788047708781835,1,0.5510371757857715,1,0.6108876363095066
